instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,time,season_name,weather_type,temp_type,wind_type,hum_type
13263,2012-07-11,3,1,7,19,0,3,1,1,30.34,33.335,48.0,15.001299999999999,73,560,633,night,fall,clear,hot,moderate,dry
13264,2012-07-11,3,1,7,20,0,3,1,1,30.34,33.335,51.0,11.0014,73,410,483,night,fall,clear,hot,weak,dry
13265,2012-07-11,3,1,7,21,0,3,1,1,29.52,33.335,57.99999999999999,15.001299999999999,69,322,391,night,fall,clear,hot,moderate,dry
13266,2012-07-11,3,1,7,22,0,3,1,1,29.52,33.335,57.99999999999999,16.997899999999998,41,203,244,night,fall,clear,hot,moderate,dry
13267,2012-07-11,3,1,7,23,0,3,1,2,28.7,32.574999999999996,57.99999999999999,16.997899999999998,20,132,152,night,fall,mist,cool,moderate,dry
13268,2012-07-12,3,1,7,0,0,4,1,2,27.880000000000003,31.819999999999997,61.0,0.0,1,55,56,night,fall,mist,cool,weak,optimal
13269,2012-07-12,3,1,7,1,0,4,1,2,27.060000000000002,31.06,61.0,0.0,0,21,21,night,fall,mist,cool,weak,optimal
13270,2012-07-12,3,1,7,2,0,4,1,2,27.060000000000002,31.06,65.0,6.0032,0,9,9,night,fall,mist,cool,weak,optimal
13271,2012-07-12,3,1,7,3,0,4,1,1,26.240000000000002,30.305,69.0,7.0015,0,10,10,night,fall,clear,cool,weak,optimal
13272,2012-07-12,3,1,7,4,0,4,1,1,26.240000000000002,30.305,73.0,7.0015,0,5,5,morning,fall,clear,cool,weak,optimal
13273,2012-07-12,3,1,7,5,0,4,1,1,25.419999999999998,29.544999999999998,73.0,7.0015,4,40,44,morning,fall,clear,cool,weak,optimal
13274,2012-07-12,3,1,7,6,0,4,1,1,26.240000000000002,30.305,73.0,6.0032,7,171,178,morning,fall,clear,cool,weak,optimal
13275,2012-07-12,3,1,7,7,0,4,1,1,26.240000000000002,30.305,73.0,8.9981,32,480,512,morning,fall,clear,cool,weak,optimal
13276,2012-07-12,3,1,7,8,0,4,1,1,27.880000000000003,31.819999999999997,65.0,8.9981,49,653,702,morning,fall,clear,cool,weak,optimal
13277,2012-07-12,3,1,7,9,0,4,1,1,29.52,33.335,57.99999999999999,7.0015,42,285,327,morning,fall,clear,hot,weak,dry
13278,2012-07-12,3,1,7,10,0,4,1,1,30.34,33.335,48.0,11.0014,69,145,214,morning,fall,clear,hot,weak,dry
13279,2012-07-12,3,1,7,11,0,4,1,1,31.16,34.089999999999996,45.0,7.0015,49,166,215,noon,fall,clear,hot,weak,dry
13280,2012-07-12,3,1,7,12,0,4,1,1,31.98,34.089999999999996,35.0,8.9981,71,221,292,noon,fall,clear,hot,weak,dry
13281,2012-07-12,3,1,7,13,0,4,1,1,32.800000000000004,34.849999999999994,33.0,15.001299999999999,52,225,277,noon,fall,clear,hot,moderate,dry
13282,2012-07-12,3,1,7,14,0,4,1,1,31.98,34.089999999999996,33.0,15.001299999999999,42,167,209,noon,fall,clear,hot,moderate,dry
13283,2012-07-12,3,1,7,15,0,4,1,1,32.800000000000004,35.605,36.0,12.998000000000001,63,208,271,afternoon,fall,clear,hot,moderate,dry
13284,2012-07-12,3,1,7,16,0,4,1,1,32.800000000000004,35.605,36.0,12.998000000000001,69,370,439,afternoon,fall,clear,hot,moderate,dry
13285,2012-07-12,3,1,7,17,0,4,1,1,31.16,34.089999999999996,43.0,15.001299999999999,91,704,795,afternoon,fall,clear,hot,moderate,dry
13286,2012-07-12,3,1,7,18,0,4,1,1,31.16,34.089999999999996,45.0,8.9981,86,739,825,afternoon,fall,clear,hot,weak,dry
13287,2012-07-12,3,1,7,19,0,4,1,1,30.34,33.335,48.0,15.001299999999999,97,532,629,night,fall,clear,hot,moderate,dry
13288,2012-07-12,3,1,7,20,0,4,1,1,30.34,33.335,48.0,15.001299999999999,75,439,514,night,fall,clear,hot,moderate,dry
13289,2012-07-12,3,1,7,21,0,4,1,1,29.52,33.335,48.0,15.001299999999999,44,329,373,night,fall,clear,hot,moderate,dry
13290,2012-07-12,3,1,7,22,0,4,1,1,29.52,33.335,51.0,11.0014,56,262,318,night,fall,clear,hot,weak,dry
13291,2012-07-12,3,1,7,23,0,4,1,2,28.7,32.574999999999996,51.0,15.001299999999999,33,178,211,night,fall,mist,cool,moderate,dry
13292,2012-07-13,3,1,7,0,0,5,1,2,28.7,32.574999999999996,54.0,11.0014,19,76,95,night,fall,mist,cool,weak,dry
13293,2012-07-13,3,1,7,1,0,5,1,2,27.880000000000003,31.819999999999997,54.0,7.0015,17,42,59,night,fall,mist,cool,weak,dry
13294,2012-07-13,3,1,7,2,0,5,1,2,27.060000000000002,31.06,61.0,6.0032,2,15,17,night,fall,mist,cool,weak,optimal
13295,2012-07-13,3,1,7,3,0,5,1,2,27.880000000000003,31.819999999999997,61.0,0.0,2,7,9,night,fall,mist,cool,weak,optimal
13296,2012-07-13,3,1,7,4,0,5,1,2,27.060000000000002,31.06,61.0,0.0,0,11,11,morning,fall,mist,cool,weak,optimal
13297,2012-07-13,3,1,7,5,0,5,1,2,27.060000000000002,31.819999999999997,56.00000000000001,6.0032,4,30,34,morning,fall,mist,cool,weak,dry
13298,2012-07-13,3,1,7,6,0,5,1,2,28.7,32.574999999999996,54.0,0.0,7,120,127,morning,fall,mist,cool,weak,dry
13299,2012-07-13,3,1,7,7,0,5,1,2,28.7,32.574999999999996,54.0,0.0,27,353,380,morning,fall,mist,cool,weak,dry
13300,2012-07-13,3,1,7,8,0,5,1,2,28.7,32.574999999999996,54.0,0.0,53,660,713,morning,fall,mist,cool,weak,dry
13301,2012-07-13,3,1,7,9,0,5,1,2,29.52,33.335,51.0,0.0,70,344,414,morning,fall,mist,hot,weak,dry
13302,2012-07-13,3,1,7,10,0,5,1,2,30.34,33.335,48.0,0.0,78,190,268,morning,fall,mist,hot,weak,dry
13303,2012-07-13,3,1,7,11,0,5,1,2,31.16,34.089999999999996,45.0,8.9981,68,220,288,noon,fall,mist,hot,weak,dry
13304,2012-07-13,3,1,7,12,0,5,1,2,31.16,34.089999999999996,40.0,7.0015,125,254,379,noon,fall,mist,hot,weak,dry
13305,2012-07-13,3,1,7,13,0,5,1,2,32.800000000000004,35.605,38.0,8.9981,100,274,374,noon,fall,mist,hot,weak,dry
13306,2012-07-13,3,1,7,14,0,5,1,2,32.800000000000004,35.605,38.0,0.0,120,249,369,noon,fall,mist,hot,weak,dry
13307,2012-07-13,3,1,7,15,0,5,1,2,32.800000000000004,35.605,36.0,7.0015,92,261,353,afternoon,fall,mist,hot,weak,dry
13308,2012-07-13,3,1,7,16,0,5,1,2,32.800000000000004,35.605,36.0,15.001299999999999,111,381,492,afternoon,fall,mist,hot,moderate,dry
13309,2012-07-13,3,1,7,17,0,5,1,2,32.800000000000004,35.605,36.0,11.0014,138,697,835,afternoon,fall,mist,hot,weak,dry
13310,2012-07-13,3,1,7,18,0,5,1,1,31.98,34.849999999999994,46.0,12.998000000000001,108,523,631,afternoon,fall,clear,hot,moderate,dry
13311,2012-07-13,3,1,7,19,0,5,1,1,30.34,33.335,51.0,11.0014,103,385,488,night,fall,clear,hot,weak,dry
13312,2012-07-13,3,1,7,20,0,5,1,1,30.34,33.335,48.0,8.9981,95,294,389,night,fall,clear,hot,weak,dry
13313,2012-07-13,3,1,7,21,0,5,1,1,29.52,33.335,54.0,0.0,76,223,299,night,fall,clear,hot,weak,dry
13314,2012-07-13,3,1,7,22,0,5,1,1,30.34,33.335,45.0,0.0,59,204,263,night,fall,clear,hot,weak,dry
13315,2012-07-13,3,1,7,23,0,5,1,2,29.52,32.574999999999996,45.0,8.9981,37,175,212,night,fall,mist,hot,weak,dry
13316,2012-07-14,3,1,7,0,0,6,0,2,29.52,33.335,48.0,6.0032,35,156,191,night,fall,mist,hot,weak,dry
13317,2012-07-14,3,1,7,1,0,6,0,2,28.7,32.574999999999996,51.0,7.0015,13,105,118,night,fall,mist,cool,weak,dry
13318,2012-07-14,3,1,7,2,0,6,0,2,28.7,32.574999999999996,54.0,7.0015,10,91,101,night,fall,mist,cool,weak,dry
13319,2012-07-14,3,1,7,3,0,6,0,2,28.7,32.574999999999996,54.0,7.0015,9,31,40,night,fall,mist,cool,weak,dry
13320,2012-07-14,3,1,7,4,0,6,0,3,27.060000000000002,31.06,61.0,7.0015,3,6,9,morning,fall,light rain/snow,cool,weak,optimal
13321,2012-07-14,3,1,7,5,0,6,0,2,26.240000000000002,30.305,73.0,7.0015,0,5,5,morning,fall,mist,cool,weak,optimal
13322,2012-07-14,3,1,7,6,0,6,0,2,26.240000000000002,29.544999999999998,78.0,6.0032,6,29,35,morning,fall,mist,cool,weak,humid
13323,2012-07-14,3,1,7,7,0,6,0,1,26.240000000000002,29.544999999999998,78.0,19.0012,7,41,48,morning,fall,clear,cool,moderate,humid
13324,2012-07-14,3,1,7,8,0,6,0,1,25.419999999999998,29.544999999999998,78.0,19.0012,33,118,151,morning,fall,clear,cool,moderate,humid
13325,2012-07-14,3,1,7,9,0,6,0,1,27.060000000000002,31.06,74.0,12.998000000000001,82,200,282,morning,fall,clear,cool,moderate,optimal
13326,2012-07-14,3,1,7,10,0,6,0,2,29.52,34.089999999999996,70.0,6.0032,123,278,401,morning,fall,mist,hot,weak,optimal
13327,2012-07-14,3,1,7,11,0,6,0,2,29.52,34.089999999999996,70.0,7.0015,143,296,439,noon,fall,mist,hot,weak,optimal
13328,2012-07-14,3,1,7,12,0,6,0,2,30.34,34.849999999999994,66.0,6.0032,181,318,499,noon,fall,mist,hot,weak,optimal
13329,2012-07-14,3,1,7,13,0,6,0,2,31.16,35.605,62.0,6.0032,219,372,591,noon,fall,mist,hot,weak,optimal
13330,2012-07-14,3,1,7,14,0,6,0,1,32.800000000000004,37.88,55.00000000000001,7.0015,269,363,632,noon,fall,clear,hot,weak,dry
13331,2012-07-14,3,1,7,15,0,6,0,1,32.800000000000004,37.88,55.00000000000001,11.0014,243,317,560,afternoon,fall,clear,hot,weak,dry
13332,2012-07-14,3,1,7,16,0,6,0,2,29.52,34.849999999999994,79.0,23.9994,226,340,566,afternoon,fall,mist,hot,moderate,humid
13333,2012-07-14,3,1,7,17,0,6,0,3,28.7,33.335,79.0,11.0014,199,259,458,afternoon,fall,light rain/snow,cool,weak,humid
13334,2012-07-14,3,1,7,18,0,6,0,1,29.52,34.849999999999994,79.0,8.9981,108,243,351,afternoon,fall,clear,hot,weak,humid
13335,2012-07-14,3,1,7,19,0,6,0,1,29.52,35.605,84.0,6.0032,156,275,431,night,fall,clear,hot,weak,humid
13336,2012-07-14,3,1,7,20,0,6,0,1,29.52,35.605,84.0,6.0032,101,255,356,night,fall,clear,hot,weak,humid
13337,2012-07-14,3,1,7,21,0,6,0,1,28.7,33.335,84.0,15.001299999999999,69,200,269,night,fall,clear,cool,moderate,humid
13338,2012-07-14,3,1,7,22,0,6,0,1,28.7,33.335,79.0,12.998000000000001,65,160,225,night,fall,clear,cool,moderate,humid
13339,2012-07-14,3,1,7,23,0,6,0,2,27.880000000000003,31.819999999999997,83.0,6.0032,55,156,211,night,fall,mist,cool,weak,humid
13340,2012-07-15,3,1,7,0,0,0,0,1,27.880000000000003,31.819999999999997,89.0,11.0014,40,147,187,night,fall,clear,cool,weak,humid
13341,2012-07-15,3,1,7,1,0,0,0,2,27.880000000000003,31.819999999999997,89.0,8.9981,49,119,168,night,fall,mist,cool,weak,humid
13342,2012-07-15,3,1,7,2,0,0,0,2,27.880000000000003,31.819999999999997,89.0,11.0014,29,86,115,night,fall,mist,cool,weak,humid
13343,2012-07-15,3,1,7,3,0,0,0,2,27.880000000000003,31.819999999999997,89.0,11.0014,15,42,57,night,fall,mist,cool,weak,humid
13344,2012-07-15,3,1,7,4,0,0,0,2,27.880000000000003,31.819999999999997,89.0,7.0015,8,11,19,morning,fall,mist,cool,weak,humid
13345,2012-07-15,3,1,7,5,0,0,0,1,27.880000000000003,31.819999999999997,89.0,8.9981,2,7,9,morning,fall,clear,cool,weak,humid
13346,2012-07-15,3,1,7,6,0,0,0,1,27.880000000000003,31.819999999999997,83.0,8.9981,6,9,15,morning,fall,clear,cool,weak,humid
13347,2012-07-15,3,1,7,7,0,0,0,1,28.7,33.335,79.0,6.0032,17,30,47,morning,fall,clear,cool,weak,humid
13348,2012-07-15,3,1,7,8,0,0,0,2,28.7,33.335,84.0,8.9981,37,96,133,morning,fall,mist,cool,weak,humid
13349,2012-07-15,3,1,7,9,0,0,0,2,29.52,34.849999999999994,79.0,0.0,58,163,221,morning,fall,mist,hot,weak,humid
13350,2012-07-15,3,1,7,10,0,0,0,1,31.16,36.364999999999995,66.0,8.9981,141,241,382,morning,fall,clear,hot,weak,optimal
13351,2012-07-15,3,1,7,11,0,0,0,1,33.62,38.635000000000005,52.0,11.0014,170,281,451,noon,fall,clear,hot,weak,dry
13352,2012-07-15,3,1,7,12,0,0,0,1,34.44,38.635000000000005,47.0,7.0015,153,336,489,noon,fall,clear,hot,weak,dry
13353,2012-07-15,3,1,7,13,0,0,0,1,35.26,39.395,41.0,7.0015,171,309,480,noon,fall,clear,hot,weak,dry
13354,2012-07-15,3,1,7,14,0,0,0,1,36.9,40.910000000000004,37.0,16.997899999999998,162,314,476,noon,fall,clear,hot,moderate,dry
13355,2012-07-15,3,1,7,15,0,0,0,1,35.26,40.150000000000006,47.0,8.9981,182,307,489,afternoon,fall,clear,hot,weak,dry
13356,2012-07-15,3,1,7,16,0,0,0,1,35.26,39.395,41.0,15.001299999999999,152,343,495,afternoon,fall,clear,hot,moderate,dry
13357,2012-07-15,3,1,7,17,0,0,0,1,32.800000000000004,38.635000000000005,59.0,32.9975,122,314,436,afternoon,fall,clear,hot,strong,dry
13358,2012-07-15,3,1,7,18,0,0,0,3,29.52,34.849999999999994,79.0,23.9994,84,228,312,afternoon,fall,light rain/snow,hot,moderate,humid
13359,2012-07-15,3,1,7,19,0,0,0,1,29.52,35.605,84.0,15.001299999999999,109,203,312,night,fall,clear,hot,moderate,humid
13360,2012-07-15,3,1,7,20,0,0,0,1,29.52,34.849999999999994,79.0,16.997899999999998,95,199,294,night,fall,clear,hot,moderate,humid
13361,2012-07-15,3,1,7,21,0,0,0,1,29.52,34.849999999999994,79.0,6.0032,59,164,223,night,fall,clear,hot,weak,humid
13362,2012-07-15,3,1,7,22,0,0,0,1,29.52,34.849999999999994,74.0,7.0015,34,96,130,night,fall,clear,hot,weak,optimal
13363,2012-07-15,3,1,7,23,0,0,0,1,29.52,34.849999999999994,79.0,8.9981,25,66,91,night,fall,clear,hot,weak,humid
13364,2012-07-16,3,1,7,0,0,1,1,3,29.52,34.849999999999994,79.0,7.0015,11,32,43,night,fall,light rain/snow,hot,weak,humid
13365,2012-07-16,3,1,7,1,0,1,1,2,28.7,33.335,74.0,12.998000000000001,1,10,11,night,fall,mist,cool,moderate,optimal
13366,2012-07-16,3,1,7,2,0,1,1,1,28.7,33.335,74.0,7.0015,4,11,15,night,fall,clear,cool,weak,optimal
13367,2012-07-16,3,1,7,3,0,1,1,1,27.880000000000003,31.819999999999997,79.0,6.0032,2,4,6,night,fall,clear,cool,weak,humid
13368,2012-07-16,3,1,7,4,0,1,1,1,27.880000000000003,31.819999999999997,79.0,7.0015,1,11,12,morning,fall,clear,cool,weak,humid
13369,2012-07-16,3,1,7,5,0,1,1,1,27.060000000000002,30.305,78.0,7.0015,10,40,50,morning,fall,clear,cool,weak,humid
13370,2012-07-16,3,1,7,6,0,1,1,1,27.880000000000003,31.819999999999997,79.0,8.9981,8,132,140,morning,fall,clear,cool,weak,humid
13371,2012-07-16,3,1,7,7,0,1,1,1,29.52,34.089999999999996,70.0,6.0032,24,459,483,morning,fall,clear,hot,weak,optimal
13372,2012-07-16,3,1,7,8,0,1,1,1,30.34,34.849999999999994,66.0,7.0015,48,619,667,morning,fall,clear,hot,weak,optimal
13373,2012-07-16,3,1,7,9,0,1,1,1,31.16,35.605,62.0,11.0014,51,297,348,morning,fall,clear,hot,weak,optimal
13374,2012-07-16,3,1,7,10,0,1,1,1,32.800000000000004,38.635000000000005,59.0,0.0,69,117,186,morning,fall,clear,hot,weak,dry
13375,2012-07-16,3,1,7,11,0,1,1,1,34.44,40.150000000000006,53.0,15.001299999999999,57,125,182,noon,fall,clear,hot,moderate,dry
13376,2012-07-16,3,1,7,12,0,1,1,1,34.44,39.395,49.0,8.9981,79,158,237,noon,fall,clear,hot,weak,dry
13377,2012-07-16,3,1,7,13,0,1,1,1,34.44,39.395,49.0,19.0012,63,176,239,noon,fall,clear,hot,moderate,dry
13378,2012-07-16,3,1,7,14,0,1,1,1,36.08,40.910000000000004,42.0,7.0015,53,159,212,noon,fall,clear,hot,weak,dry
13379,2012-07-16,3,1,7,15,0,1,1,1,35.26,40.150000000000006,47.0,16.997899999999998,61,176,237,afternoon,fall,clear,hot,moderate,dry
13380,2012-07-16,3,1,7,16,0,1,1,3,31.16,36.364999999999995,66.0,39.000699999999995,77,309,386,afternoon,fall,light rain/snow,hot,strong,optimal
13381,2012-07-16,3,1,7,17,0,1,1,3,31.16,36.364999999999995,66.0,39.000699999999995,86,669,755,afternoon,fall,light rain/snow,hot,strong,optimal
13382,2012-07-16,3,1,7,18,0,1,1,1,34.44,40.150000000000006,53.0,0.0,97,697,794,afternoon,fall,clear,hot,weak,dry
13383,2012-07-16,3,1,7,19,0,1,1,1,32.800000000000004,39.395,63.0,8.9981,92,503,595,night,fall,clear,hot,weak,optimal
13384,2012-07-16,3,1,7,20,0,1,1,1,32.800000000000004,38.635000000000005,59.0,8.9981,66,388,454,night,fall,clear,hot,weak,dry
13385,2012-07-16,3,1,7,21,0,1,1,1,31.16,36.364999999999995,66.0,8.9981,45,283,328,night,fall,clear,hot,weak,optimal
13386,2012-07-16,3,1,7,22,0,1,1,1,31.16,35.605,62.0,6.0032,56,228,284,night,fall,clear,hot,weak,optimal
13387,2012-07-16,3,1,7,23,0,1,1,1,30.34,35.605,74.0,6.0032,27,139,166,night,fall,clear,hot,weak,optimal
13388,2012-07-17,3,1,7,0,0,2,1,1,29.52,35.605,84.0,7.0015,10,43,53,night,fall,clear,hot,weak,humid
13389,2012-07-17,3,1,7,1,0,2,1,1,30.34,34.849999999999994,70.0,0.0,4,21,25,night,fall,clear,hot,weak,optimal
13390,2012-07-17,3,1,7,2,0,2,1,1,29.52,34.089999999999996,70.0,6.0032,1,6,7,night,fall,clear,hot,weak,optimal
13391,2012-07-17,3,1,7,3,0,2,1,1,29.52,34.089999999999996,66.0,0.0,0,3,3,night,fall,clear,hot,weak,optimal
13392,2012-07-17,3,1,7,4,0,2,1,1,29.52,34.089999999999996,62.0,0.0,0,7,7,morning,fall,clear,hot,weak,optimal
13393,2012-07-17,3,1,7,5,0,2,1,1,27.880000000000003,31.819999999999997,74.0,6.0032,7,31,38,morning,fall,clear,cool,weak,optimal
13394,2012-07-17,3,1,7,6,0,2,1,1,29.52,34.089999999999996,66.0,7.0015,16,197,213,morning,fall,clear,hot,weak,optimal
13395,2012-07-17,3,1,7,7,0,2,1,2,30.34,34.849999999999994,70.0,0.0,26,500,526,morning,fall,mist,hot,weak,optimal
13396,2012-07-17,3,1,7,8,0,2,1,2,32.800000000000004,37.88,55.00000000000001,0.0,43,618,661,morning,fall,mist,hot,weak,dry
13397,2012-07-17,3,1,7,9,0,2,1,2,33.62,38.635000000000005,49.0,15.001299999999999,32,288,320,morning,fall,mist,hot,moderate,dry
13398,2012-07-17,3,1,7,10,0,2,1,2,34.44,39.395,49.0,12.998000000000001,37,122,159,morning,fall,mist,hot,moderate,dry
13399,2012-07-17,3,1,7,11,0,2,1,2,35.26,40.150000000000006,47.0,0.0,60,146,206,noon,fall,mist,hot,weak,dry
13400,2012-07-17,3,1,7,12,0,2,1,2,36.9,40.910000000000004,35.0,0.0,80,174,254,noon,fall,mist,hot,weak,dry
13401,2012-07-17,3,1,7,13,0,2,1,1,37.72,40.910000000000004,31.0,12.998000000000001,53,168,221,noon,fall,clear,hot,moderate,dry
13402,2012-07-17,3,1,7,14,0,2,1,1,38.54,41.665,28.999999999999996,16.997899999999998,54,160,214,noon,fall,clear,hot,moderate,very dry
13403,2012-07-17,3,1,7,15,0,2,1,1,37.72,40.910000000000004,31.0,11.0014,57,187,244,afternoon,fall,clear,hot,weak,dry
13404,2012-07-17,3,1,7,16,0,2,1,1,37.72,40.910000000000004,28.999999999999996,11.0014,64,317,381,afternoon,fall,clear,hot,weak,very dry
13405,2012-07-17,3,1,7,17,0,2,1,1,37.72,40.910000000000004,28.999999999999996,0.0,95,675,770,afternoon,fall,clear,hot,weak,very dry
13406,2012-07-17,3,1,7,18,0,2,1,1,36.9,40.150000000000006,33.0,12.998000000000001,60,712,772,afternoon,fall,clear,hot,moderate,dry
13407,2012-07-17,3,1,7,19,0,2,1,1,36.08,39.395,35.0,16.997899999999998,69,478,547,night,fall,clear,hot,moderate,dry
13408,2012-07-17,3,1,7,20,0,2,1,1,35.26,37.88,34.0,11.0014,52,375,427,night,fall,clear,hot,weak,dry
13409,2012-07-17,3,1,7,21,0,2,1,1,33.62,38.635000000000005,52.0,8.9981,50,283,333,night,fall,clear,hot,weak,dry
13410,2012-07-17,3,1,7,22,0,2,1,1,32.800000000000004,37.88,55.00000000000001,15.001299999999999,29,215,244,night,fall,clear,hot,moderate,dry
13411,2012-07-17,3,1,7,23,0,2,1,1,31.98,37.12,59.0,12.998000000000001,22,139,161,night,fall,clear,hot,moderate,dry
13412,2012-07-18,3,1,7,0,0,3,1,1,31.16,36.364999999999995,66.0,11.0014,8,45,53,night,fall,clear,hot,weak,optimal
13413,2012-07-18,3,1,7,1,0,3,1,1,31.16,36.364999999999995,66.0,7.0015,2,14,16,night,fall,clear,hot,weak,optimal
13414,2012-07-18,3,1,7,2,0,3,1,1,30.34,34.849999999999994,66.0,8.9981,3,5,8,night,fall,clear,hot,weak,optimal
13415,2012-07-18,3,1,7,3,0,3,1,1,30.34,34.849999999999994,66.0,8.9981,2,2,4,night,fall,clear,hot,weak,optimal
13416,2012-07-18,3,1,7,4,0,3,1,1,29.52,34.089999999999996,70.0,8.9981,0,6,6,morning,fall,clear,hot,weak,optimal
13417,2012-07-18,3,1,7,5,0,3,1,1,29.52,34.089999999999996,70.0,11.0014,5,41,46,morning,fall,clear,hot,weak,optimal
13418,2012-07-18,3,1,7,6,0,3,1,1,29.52,34.089999999999996,70.0,11.0014,10,152,162,morning,fall,clear,hot,weak,optimal
13419,2012-07-18,3,1,7,7,0,3,1,1,30.34,34.849999999999994,66.0,11.0014,23,472,495,morning,fall,clear,hot,weak,optimal
13420,2012-07-18,3,1,7,8,0,3,1,1,31.98,37.12,62.0,7.0015,55,624,679,morning,fall,clear,hot,weak,optimal
13421,2012-07-18,3,1,7,9,0,3,1,1,33.62,39.395,56.00000000000001,0.0,44,253,297,morning,fall,clear,hot,weak,dry
13422,2012-07-18,3,1,7,10,0,3,1,1,36.9,42.425000000000004,42.0,12.998000000000001,39,99,138,morning,fall,clear,hot,moderate,dry
13423,2012-07-18,3,1,7,11,0,3,1,1,36.9,42.425000000000004,42.0,0.0,47,136,183,noon,fall,clear,hot,weak,dry
13424,2012-07-18,3,1,7,12,0,3,1,1,37.72,43.18,37.0,8.9981,36,166,202,noon,fall,clear,hot,weak,dry
13425,2012-07-18,3,1,7,13,0,3,1,1,38.54,42.425000000000004,33.0,0.0,49,154,203,noon,fall,clear,hot,weak,dry
13426,2012-07-18,3,1,7,14,0,3,1,1,38.54,43.94,38.0,22.0028,54,116,170,noon,fall,clear,hot,moderate,dry
13427,2012-07-18,3,1,7,15,0,3,1,3,37.72,42.425000000000004,35.0,23.9994,42,152,194,afternoon,fall,light rain/snow,hot,moderate,dry
13428,2012-07-18,3,1,7,16,0,3,1,1,30.34,34.849999999999994,66.0,16.997899999999998,34,190,224,afternoon,fall,clear,hot,moderate,optimal
13429,2012-07-18,3,1,7,17,0,3,1,1,30.34,34.849999999999994,70.0,16.997899999999998,35,335,370,afternoon,fall,clear,hot,moderate,optimal
13430,2012-07-18,3,1,7,18,0,3,1,2,31.16,35.605,62.0,8.9981,63,580,643,afternoon,fall,mist,hot,weak,optimal
13431,2012-07-18,3,1,7,19,0,3,1,2,31.16,35.605,62.0,7.0015,78,438,516,night,fall,mist,hot,weak,optimal
13432,2012-07-18,3,1,7,20,0,3,1,1,30.34,34.089999999999996,62.0,6.0032,56,310,366,night,fall,clear,hot,weak,optimal
13433,2012-07-18,3,1,7,21,0,3,1,1,31.16,35.605,62.0,0.0,53,266,319,night,fall,clear,hot,weak,optimal
13434,2012-07-18,3,1,7,22,0,3,1,1,31.16,35.605,57.99999999999999,6.0032,42,246,288,night,fall,clear,hot,weak,dry
13435,2012-07-18,3,1,7,23,0,3,1,1,31.16,35.605,57.99999999999999,6.0032,19,112,131,night,fall,clear,hot,weak,dry
13436,2012-07-19,3,1,7,0,0,4,1,1,30.34,34.849999999999994,66.0,6.0032,16,50,66,night,fall,clear,hot,weak,optimal
13437,2012-07-19,3,1,7,1,0,4,1,1,30.34,34.849999999999994,66.0,6.0032,6,19,25,night,fall,clear,hot,weak,optimal
13438,2012-07-19,3,1,7,2,0,4,1,1,29.52,34.089999999999996,70.0,12.998000000000001,0,7,7,night,fall,clear,hot,moderate,optimal
13439,2012-07-19,3,1,7,3,0,4,1,1,29.52,34.089999999999996,70.0,7.0015,1,4,5,night,fall,clear,hot,weak,optimal
13440,2012-07-19,3,1,7,4,0,4,1,1,29.52,34.089999999999996,70.0,7.0015,0,8,8,morning,fall,clear,hot,weak,optimal
13441,2012-07-19,3,1,7,5,0,4,1,2,29.52,34.089999999999996,70.0,7.0015,5,35,40,morning,fall,mist,hot,weak,optimal
13442,2012-07-19,3,1,7,6,0,4,1,1,29.52,34.089999999999996,66.0,8.9981,8,144,152,morning,fall,clear,hot,weak,optimal
13443,2012-07-19,3,1,7,7,0,4,1,1,30.34,34.089999999999996,57.99999999999999,19.0012,23,450,473,morning,fall,clear,hot,moderate,dry
13444,2012-07-19,3,1,7,8,0,4,1,1,31.16,35.605,57.99999999999999,16.997899999999998,32,625,657,morning,fall,clear,hot,moderate,dry
13445,2012-07-19,3,1,7,9,0,4,1,2,31.16,35.605,57.99999999999999,19.0012,36,282,318,morning,fall,mist,hot,moderate,dry
13446,2012-07-19,3,1,7,10,0,4,1,1,31.16,35.605,57.99999999999999,12.998000000000001,41,157,198,morning,fall,clear,hot,moderate,dry
13447,2012-07-19,3,1,7,11,0,4,1,1,32.800000000000004,37.88,55.00000000000001,7.0015,54,162,216,noon,fall,clear,hot,weak,dry
13448,2012-07-19,3,1,7,12,0,4,1,1,34.44,39.395,49.0,19.0012,59,215,274,noon,fall,clear,hot,moderate,dry
13449,2012-07-19,3,1,7,13,0,4,1,1,34.44,38.635000000000005,47.0,8.9981,74,180,254,noon,fall,clear,hot,weak,dry
13450,2012-07-19,3,1,7,14,0,4,1,1,35.26,39.395,44.0,6.0032,46,151,197,noon,fall,clear,hot,weak,dry
13451,2012-07-19,3,1,7,15,0,4,1,1,34.44,38.635000000000005,47.0,6.0032,66,226,292,afternoon,fall,clear,hot,weak,dry
13452,2012-07-19,3,1,7,16,0,4,1,1,34.44,38.635000000000005,47.0,6.0032,70,288,358,afternoon,fall,clear,hot,weak,dry
13453,2012-07-19,3,1,7,17,0,4,1,1,35.26,39.395,41.0,0.0,93,678,771,afternoon,fall,clear,hot,weak,dry
13454,2012-07-19,3,1,7,18,0,4,1,1,35.26,39.395,41.0,12.998000000000001,93,684,777,afternoon,fall,clear,hot,moderate,dry
